x	y																				
-87.715846242	41.701637875	11367560	JB332988	07/02/2018 09:48:00 AM	105XX S HAMLIN AVE	5000	OTHER OFFENSE	OTHER CRIME AGAINST PERSON	RESIDENCE	false	false	2211	022	19	74	26	1152873	1834473	2018	07/09/2018 04:19:49 PM	(41.701637875, -87.715846242)
-87.715846242	41.701637875	11103617	JA451843	08/26/2017 10:00:00 AM	105XX S HAMLIN AVE	0560	ASSAULT	SIMPLE	RESIDENCE	true	true	2211	022	19	74	08A	1152873	1834473	2017	02/10/2018 03:50:01 PM	(41.701637875, -87.715846242)
-87.715846242	41.701637875	11078036	JA419604	09/04/2017 12:00:00 PM	105XX S HAMLIN AVE	1780	OFFENSE INVOLVING CHILDREN	OTHER OFFENSE	RESIDENCE	false	true	2211	022	19	74	20	1152873	1834473	2017	02/10/2018 03:50:01 PM	(41.701637875, -87.715846242)
-87.714623013	41.70165325	9883855	HX535290	12/07/2014 10:30:00 AM	105XX S RIDGEWAY AVE	1150	DECEPTIVE PRACTICE	CREDIT CARD FRAUD	RESIDENCE	false	false	2211	022	19	74	11	1153207	1834481	2014	02/04/2016 06:33:39 AM	(41.70165325, -87.714623013)
-87.715846058	41.701657084	11283831	JB221947	04/13/2018 02:24:00 AM	105XX S HAMLIN AVE	0820	THEFT	$500 AND UNDER	RESIDENCE	true	false	2211	022	19	74	06	1152873	1834480	2018	05/04/2018 03:51:04 PM	(41.701657084, -87.715846058)
-87.714626122	41.701710898	7940999	HT174055	02/18/2011 12:01:00 AM	105XX S RIDGEWAY AVE	1150	DECEPTIVE PRACTICE	CREDIT CARD FRAUD	RESIDENCE	false	false	2211	022	19	74	11	1153206	1834502	2011	02/10/2018 03:50:01 PM	(41.701710898, -87.714626122)
-87.715849195	41.701711988	9950717	HY139255	01/30/2014 03:00:00 PM	105XX S HAMLIN AVE	1563	SEX OFFENSE	CRIMINAL SEXUAL ABUSE	RESIDENCE	false	false	2211	022	19	74	17	1152872	1834500	2014	02/04/2016 06:33:39 AM	(41.701711988, -87.715849195)
-87.715849195	41.701711988	4616930	HM211960	03/03/2006 06:30:00 PM	105XX S HAMLIN AVE	0460	BATTERY	SIMPLE	OTHER	false	false	2211	022	19	74	08B	1152872	1834500	2006	02/10/2018 03:50:01 PM	(41.701711988, -87.715849195)
-87.714625754	41.701749317	11037110	JA371167	07/30/2017 04:30:00 PM	105XX S RIDGEWAY AVE	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	2211	022	19	74	14	1153206	1834516	2017	02/10/2018 03:50:01 PM	(41.701749317, -87.714625754)
-87.715852305	41.701769635	10293665	HY481157	10/29/2015 12:30:00 AM	105XX S HAMLIN AVE	0820	THEFT	$500 AND UNDER	STREET	false	false	2211	022	19	74	06	1152871	1834521	2015	11/05/2015 03:59:15 PM	(41.701769635, -87.715852305)
-87.715852122	41.701788845	5696496	HN504111	07/21/2007 01:30:00 PM	105XX S HAMLIN AVE	2826	OTHER OFFENSE	HARASSMENT BY ELECTRONIC MEANS	RESIDENCE	false	true	2211	022	19	74	26	1152871	1834528	2007	02/10/2018 03:50:01 PM	(41.701788845, -87.715852122)
-87.715855258	41.701843748	7448298	HS249155	04/08/2010 10:30:00 PM	105XX S HAMLIN AVE	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	2211	022	19	74	14	1152870	1834548	2010	02/10/2018 03:50:01 PM	(41.701843748, -87.715855258)
-87.715855258	41.701843748	7410548	HS213326	03/18/2010 06:45:00 AM	105XX S HAMLIN AVE	2093	NARCOTICS	FOUND SUSPECT NARCOTICS	RESIDENTIAL YARD (FRONT/BACK)	true	false	2211	022	19	74	26	1152870	1834548	2010	02/10/2018 03:50:01 PM	(41.701843748, -87.715855258)
-87.715855258	41.701843748	5556691	HN365751	05/26/2007 04:10:00 AM	105XX S HAMLIN AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	false	false	2211	022	19	74	14	1152870	1834548	2007	02/10/2018 03:50:01 PM	(41.701843748, -87.715855258)
-87.715855258	41.701843748	8819157	HV492203	09/25/2012 11:45:00 AM	105XX S HAMLIN AVE	0810	THEFT	OVER $500	STREET	false	false	2211	022	19	74	06	1152870	1834548	2012	02/10/2018 03:50:01 PM	(41.701843748, -87.715855258)
-87.715855258	41.701843748	4184525	HL517558	07/30/2005 02:30:00 PM	105XX S HAMLIN AVE	0460	BATTERY	SIMPLE	STREET	true	false	2211	022	19	74	08B	1152870	1834548	2005	02/10/2018 03:50:01 PM	(41.701843748, -87.715855258)
-87.714628468	41.701848127	10656760	HZ406488	08/17/2016 03:00:00 PM	105XX S RIDGEWAY AVE	0820	THEFT	$500 AND UNDER	RESIDENTIAL YARD (FRONT/BACK)	false	false	2211	022	19	74	06	1153205	1834552	2016	02/10/2018 03:50:01 PM	(41.701848127, -87.714628468)
-87.714628468	41.701848127	4472442	HL772545	12/04/2005 05:00:00 PM	105XX S RIDGEWAY AVE	0610	BURGLARY	FORCIBLE ENTRY	RESIDENCE-GARAGE	false	false	2211	022	19	74	05	1153205	1834552	2005	02/10/2018 03:50:01 PM	(41.701848127, -87.714628468)
-87.714628468	41.701848127	8301958	HT536464	10/10/2011 12:00:00 AM	105XX S RIDGEWAY AVE	0820	THEFT	$500 AND UNDER	RESIDENTIAL YARD (FRONT/BACK)	false	false	2211	022	19	74	06	1153205	1834552	2011	02/10/2018 03:50:01 PM	(41.701848127, -87.714628468)
-87.714628468	41.701848127	2023151	HH232152	03/09/2002 01:30:00 AM	105XX S RIDGEWAY AV	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	2211	022			14	1153205	1834552	2002	02/28/2018 03:56:25 PM	(41.701848127, -87.714628468)
-87.716927671	41.70228311	8372309	HT606079	11/26/2011 03:00:00 PM	038XX W 105TH ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	false	true	2211	022	19	74	08B	1152576	1834706	2011	02/04/2016 06:33:39 AM	(41.70228311, -87.716927671)
-87.716927671	41.70228311	8698539	HV374922	07/09/2012 08:50:00 PM	038XX W 105TH ST	0560	ASSAULT	SIMPLE	RESIDENCE	false	true	2211	022	19	74	08A	1152576	1834706	2012	02/04/2016 06:33:39 AM	(41.70228311, -87.716927671)
-87.716927671	41.70228311	10640222	HZ392176	08/14/2016 08:00:00 PM	038XX W 105TH ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE PORCH/HALLWAY	false	true	2211	022	19	74	08B	1152576	1834706	2016	02/10/2018 03:50:01 PM	(41.70228311, -87.716927671)
-87.716953303	41.702283247	3612442	HK704659	10/22/2004 09:00:00 PM	038XX W 105TH ST	1320	CRIMINAL DAMAGE	TO VEHICLE	VEHICLE NON-COMMERCIAL	false	false	2211	022	19	74	14	1152569	1834706	2004	02/10/2018 03:50:01 PM	(41.702283247, -87.716953303)
-87.716828777	41.702285324	7782786	HS591468	10/31/2010 03:00:00 AM	038XX W 105TH ST	2820	OTHER OFFENSE	TELEPHONE THREAT	RESIDENCE	false	false	2211	022	19	74	26	1152603	1834707	2010	02/04/2016 06:33:39 AM	(41.702285324, -87.716828777)
-87.716828777	41.702285324	10317772	HY506860	11/19/2015 02:00:00 AM	038XX W 105TH ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	false	true	2211	022	19	74	08B	1152603	1834707	2015	02/10/2018 03:50:01 PM	(41.702285324, -87.716828777)
-87.716854409	41.702285461	3442210	HK512270	07/21/2004 10:30:00 PM	038XX W 105TH ST	0820	THEFT	$500 AND UNDER	STREET	false	false	2211	022	19	74	06	1152596	1834707	2004	02/28/2018 03:56:25 PM	(41.702285461, -87.716854409)
-87.716880041	41.702285599	10853951	JA158751	02/16/2017 05:00:00 PM	038XX W 105TH ST	0820	THEFT	$500 AND UNDER	RESIDENCE	false	false	2211	022	19	74	06	1152589	1834707	2017	02/10/2018 03:50:01 PM	(41.702285599, -87.716880041)
-87.71670425	41.7022874	8157050	HT392169	07/11/2011 07:46:00 PM	038XX W 105TH ST	2830	OTHER OFFENSE	OBSCENE TELEPHONE CALLS	RESIDENCE	false	false	2211	022	19	74	17	1152637	1834708	2011	02/10/2018 03:50:01 PM	(41.7022874, -87.71670425)
-87.716554091	41.702289339	11249227	JB176695	02/03/2018 08:18:00 PM	038XX W 105TH ST	1154	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT $300 AND UNDER	RESIDENCE	false	false	2211	022	19	74	11	1152678	1834709	2018	05/04/2018 03:51:04 PM	(41.702289339, -87.716554091)
-87.716605356	41.702289614	4264393	HL508030	07/25/2005 10:48:00 PM	038XX W 105TH ST	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	STREET	true	false	2211	022	19	74	18	1152664	1834709	2005	02/28/2018 03:56:25 PM	(41.702289614, -87.716605356)
-87.715008509	41.702313965	9253974	HW398754	08/08/2013 12:00:00 PM	037XX W 105TH ST	1130	DECEPTIVE PRACTICE	FRAUD OR CONFIDENCE GAME	RESIDENCE	false	false	2211	022	19	74	11	1153100	1834721	2013	02/10/2018 03:50:01 PM	(41.702313965, -87.715008509)
-87.714948869	41.702423417	1886337	G737251	12/08/2001 11:00:00 PM	037XX W 105 ST	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	false	false	2211	022			14	1153116	1834761	2001	08/17/2015 03:03:40 PM	(41.702423417, -87.714948869)
-87.715852489	41.701750426	4362102	HL656996	09/24/2005 06:00:00 PM	105XX S HAMLIN AVE	0560	ASSAULT	SIMPLE	DRIVEWAY - RESIDENTIAL	false	false	2211	022	19	74	08A	1152871	1834514	2005	02/28/2018 03:56:25 PM	(41.701750426, -87.715852489)
-87.717054857	41.701235457	4385156	HL678958	10/17/2005 04:45:00 PM	105XX S AVERS AVE	0560	ASSAULT	SIMPLE	RESIDENCE PORCH/HALLWAY	true	false	2211	022	19	74	08A	1152544	1834324	2005	02/28/2018 03:56:25 PM	(41.701235457, -87.717054857)
-87.714953582	41.702313669	4472287	HL772361	12/05/2005 04:00:00 AM	037XX W 105TH ST	0810	THEFT	OVER $500	STREET	false	false	2211	022	19	74	06	1153115	1834721	2005	02/28/2018 03:56:25 PM	(41.702313669, -87.714953582)
-87.71705823	41.701265663	4641398	HM239875	03/18/2006 04:15:00 PM	105XX S AVERS AVE	0560	ASSAULT	SIMPLE	SIDEWALK	false	false	2211	022	19	74	08A	1152543	1834335	2006	02/28/2018 03:56:25 PM	(41.701265663, -87.71705823)
-87.717058073	41.701282128	5023205	HM631769	09/04/2006 04:00:00 PM	105XX S AVERS AVE	0460	BATTERY	SIMPLE	STREET	false	false	2211	022	19	74	08B	1152543	1834341	2006	02/28/2018 03:56:25 PM	(41.701282128, -87.717058073)
-87.715843289	41.701563762	5048564	HM654379	09/05/2006 12:00:00 AM	105XX S HAMLIN AVE	0840	THEFT	FINANCIAL ID THEFT: OVER $300	RESIDENCE	false	false	2211	022	19	74	06	1152874	1834446	2006	02/28/2018 03:56:25 PM	(41.701563762, -87.715843289)
-87.716880041	41.702285599	5099038	HM700706	11/04/2006 12:00:00 AM	038XX W 105TH ST	2820	OTHER OFFENSE	TELEPHONE THREAT	RESIDENCE	false	false	2211	022	19	74	26	1152589	1834707	2006	02/28/2018 03:56:25 PM	(41.702285599, -87.716880041)
-87.717054857	41.701235457	5390030	HN230541	03/15/2007 11:00:00 PM	105XX S AVERS AVE	5001	OTHER OFFENSE	OTHER CRIME INVOLVING PROPERTY	STREET	false	false	2211	022	19	74	26	1152544	1834324	2007	02/28/2018 03:56:25 PM	(41.701235457, -87.717054857)
-87.716781147	41.702287813	5413340	HN238410	03/20/2007 01:30:00 PM	038XX W 105TH ST	2020	NARCOTICS	POSS: AMPHETAMINES	RESIDENCE	true	false	2211	022	19	74	18	1152616	1834708	2007	02/28/2018 03:56:25 PM	(41.702287813, -87.716781147)
-87.71648083	41.70229169	5699913	HN509669	08/04/2007 10:00:00 PM	038XX W 105TH ST	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	true	false	2211	022	19	74	07	1152698	1834710	2007	02/28/2018 03:56:25 PM	(41.70229169, -87.71648083)
-87.716927671	41.70228311	5709216	HN516059	08/08/2007 09:30:00 AM	038XX W 105TH ST	2093	NARCOTICS	FOUND SUSPECT NARCOTICS	STREET	true	false	2211	022	19	74	26	1152576	1834706	2007	02/28/2018 03:56:25 PM	(41.70228311, -87.716927671)
-87.716927671	41.70228311	5836909	HN647393	10/14/2007 03:00:00 AM	038XX W 105TH ST	0810	THEFT	OVER $500	STREET	false	false	2211	022	19	74	06	1152576	1834706	2007	02/28/2018 03:56:25 PM	(41.70228311, -87.716927671)
-87.717057759	41.701315058	6868463	HR275880	04/19/2009 03:31:41 AM	105XX S AVERS AVE	0479	BATTERY	AGG: HANDS/FIST/FEET SERIOUS INJURY	SIDEWALK	true	false	2211	022	19	74	04B	1152543	1834353	2009	02/28/2018 03:56:25 PM	(41.701315058, -87.717057759)
-87.716953303	41.702283247	7103789	HR512585	08/29/2009 06:00:00 PM	038XX W 105TH ST	0820	THEFT	$500 AND UNDER	STREET	false	false	2211	022	19	74	06	1152569	1834706	2009	02/28/2018 03:56:25 PM	(41.702283247, -87.716953303)
-87.717063851	41.701444075	11406081	JB383179	08/05/2018 08:10:00 PM	105XX S AVERS AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	false	false	2211	022	19	74	14	1152541	1834400	2018	08/12/2018 03:59:11 PM	(41.701444075, -87.717063851)
-87.717409367	41.698622008	10083234	HY270400	11/13/2014 12:00:00 AM	038XX W 107TH ST	0460	BATTERY	SIMPLE	RESIDENCE	false	false	2211	022	19	74	08B	1152454	1833371	2014	02/10/2018 03:50:01 PM	(41.698622008, -87.717409367)
-87.717366295	41.700449503	9289328	HW434270	08/11/2013 10:00:00 AM	038XX W 106TH ST	0620	BURGLARY	UNLAWFUL ENTRY	RESIDENCE	false	false	2211	022	19	74	05	1152461	1834037	2013	02/10/2018 03:50:01 PM	(41.700449503, -87.717366295)
-87.717354443	41.698621713	11324036	JB275403	03/01/2018 09:00:00 AM	038XX W 107TH ST	1153	DECEPTIVE PRACTICE	FINANCIAL IDENTITY THEFT OVER $ 300	RESIDENCE	false	false	2211	022	19	74	11	1152469	1833371	2018	05/26/2018 03:46:29 PM	(41.698621713, -87.717354443)
-87.717317828	41.698621517	10370057	HZ106026	01/06/2016 10:30:00 AM	038XX W 107TH ST	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	false	false	2211	022	19	74	14	1152479	1833371	2016	02/10/2018 03:50:01 PM	(41.698621517, -87.717317828)
-87.717317828	41.698621517	10516701	HZ258760	05/10/2016 09:00:00 AM	038XX W 107TH ST	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENCE	false	false	2211	022	19	74	14	1152479	1833371	2016	02/10/2018 03:50:01 PM	(41.698621517, -87.717317828)
-87.717299494	41.698624163	9292301	HW437345	09/04/2013 07:30:00 AM	038XX W 107TH ST	0610	BURGLARY	FORCIBLE ENTRY	RESIDENCE	false	false	2211	022	19	74	05	1152484	1833372	2013	02/10/2018 03:50:01 PM	(41.698624163, -87.717299494)
-87.717242846	41.700339068	1595766	G364441	06/22/2001 05:30:00 PM	038XX W 106 ST	2820	OTHER OFFENSE	TELEPHONE THREAT	RESIDENCE	false	false	2211	022			26	1152495	1833997	2001	08/17/2015 03:03:40 PM	(41.700339068, -87.717242846)
-87.716993369	41.699621459	2772384	HJ418180	06/09/2003 05:45:00 PM	106XX S AVERS AVE	2825	OTHER OFFENSE	HARASSMENT BY TELEPHONE	RESIDENCE	false	false	2211	022	19	74	26	1152565	1833736	2003	02/28/2018 03:56:25 PM	(41.699621459, -87.716993369)
-87.71699031	41.699558323	10749398	HZ511087	11/10/2016 10:00:00 PM	106XX S AVERS AVE	0820	THEFT	$500 AND UNDER	DRIVEWAY - RESIDENTIAL	false	false	2211	022	19	74	06	1152566	1833713	2016	02/10/2018 03:50:01 PM	(41.699558323, -87.71699031)
-87.716987592	41.699459513	7311135	HS116032	01/11/2010 03:10:00 PM	106XX S AVERS AVE	1750	OFFENSE INVOLVING CHILDREN	CHILD ABUSE	VEHICLE NON-COMMERCIAL	false	true	2211	022	19	74	20	1152567	1833677	2010	02/10/2018 03:50:01 PM	(41.699459513, -87.716987592)
-87.716984533	41.699396376	10749295	HZ510947	11/10/2016 08:30:00 PM	106XX S AVERS AVE	1360	CRIMINAL TRESPASS	TO VEHICLE	STREET	false	false	2211	022	19	74	26	1152568	1833654	2016	02/10/2018 03:50:01 PM	(41.699396376, -87.716984533)
-87.716931772	41.698402644	10181434	HY369387	08/04/2015 09:45:00 PM	107XX S AVERS AVE	0560	ASSAULT	SIMPLE	RESIDENCE PORCH/HALLWAY	false	false	2211	022	19	74	08A	1152585	1833292	2015	02/10/2018 03:50:01 PM	(41.698402644, -87.716931772)
-87.716925681	41.698273628	3332450	HK353792	05/09/2004 10:19:19 PM	107XX S AVERS AVE	1365	CRIMINAL TRESPASS	TO RESIDENCE	RESIDENCE	true	false	2211	022	19	74	26	1152587	1833245	2004	02/10/2018 03:50:01 PM	(41.698273628, -87.716925681)
-87.716844029	41.699538328	1835188	G670825	08/17/2001 12:00:00 PM	106XX S AVERS AV	0840	THEFT	FINANCIAL ID THEFT: OVER $300	RESIDENCE	true	false	2211	022			06	1152606	1833706	2001	08/17/2015 03:03:40 PM	(41.699538328, -87.716844029)
-87.716674109	41.700459513	4533033	HM120352	01/10/2006 08:00:00 PM	038XX W 106TH ST	0810	THEFT	OVER $500	STREET	false	false	2211	022	19	74	06	1152650	1834042	2006	02/10/2018 03:50:01 PM	(41.700459513, -87.716674109)
-87.716618312	41.698634231	10794925	HZ563404	12/24/2016 01:45:00 AM	038XX W 107TH ST	0820	THEFT	$500 AND UNDER	RESIDENCE	false	false	2211	022	19	74	06	1152670	1833377	2016	02/10/2018 03:50:01 PM	(41.698634231, -87.716618312)
-87.716570711	41.698633976	2438505	HH761618	11/05/2002 07:00:00 PM	038XX W 107TH ST	1130	DECEPTIVE PRACTICE	FRAUD OR CONFIDENCE GAME	RESIDENCE	false	false	2211	022	19	74	11	1152683	1833377	2002	02/28/2018 03:56:25 PM	(41.698633976, -87.716570711)
-87.716570711	41.698633976	10390549	HZ127689	01/25/2016 03:00:00 AM	038XX W 107TH ST	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	2211	022	19	74	14	1152683	1833377	2016	02/10/2018 03:50:01 PM	(41.698633976, -87.716570711)
-87.716570711	41.698633976	9714094	HX364243	07/28/2014 04:09:00 PM	038XX W 107TH ST	2825	OTHER OFFENSE	HARASSMENT BY TELEPHONE	RESIDENCE	false	true	2211	022	19	74	26	1152683	1833377	2014	02/10/2018 03:50:01 PM	(41.698633976, -87.716570711)
